ts,lat,lon,alt_ft,agl_ft,heading_deg,pitch_deg,roll_deg,vcas_kt,vs_fps,wow
1789853497.2264993,36.069566137261944,-115.15,3539.5468803928884,1539.5468803928884,360.0,-2.5,0.0,70.0,-6.191270723175025,0
1789853497.3264995,36.069598483650736,-115.15,3538.927753320571,1538.927753320571,360.0,-2.5,0.0,70.0,-6.191270723175025,0
1789853497.4264994,36.06963083003953,-115.15,3538.3086262482534,1538.3086262482534,360.0,-2.5,0.0,70.0,-6.191270723175025,0
1789853497.5264993,36.069663176428314,-115.15,3537.689499175936,1537.689499175936,360.0,-2.5,0.0,70.0,-6.191270723175025,0
1789853497.6264994,36.069695522817106,-115.15,3537.0703721036184,1537.0703721036184,360.0,-2.5,0.0,70.0,-6.191270723175025,0
1789853497.7264993,36.06972786920589,-115.15,3536.451245031301,1536.451245031301,360.0,-2.5,0.0,70.0,-6.191270723175025,0
1789853497.8264995,36.069760215594684,-115.15,3535.832117958983,1535.832117958983,360.0,-2.5,0.0,70.0,-6.191270723175025,0
1789853497.9264994,36.06979256198347,-115.15,3535.2129908866655,1535.2129908866655,360.0,-2.5,0.0,70.0,-6.191270723175025,0
1789853498.0264993,36.06982490837226,-115.15,3534.593863814348,1534.593863814348,360.0,-2.5,0.0,70.0,-6.191270723175025,0
1789853498.1264994,36.06985725476105,-115.15,3533.974736742031,1533.974736742031,360.0,-2.5,0.0,70.0,-6.191270723175025,0
1789853498.2264993,36.06988960114984,-115.15,3533.3556096697134,1533.3556096697134,360.0,-2.5,0.0,70.0,-6.191270723175025,0
1789853498.3264995,36.069921947538624,-115.15,3532.736482597396,1532.736482597396,360.0,-2.5,0.0,70.0,-6.191270723175025,0
1789853498.4264994,36.06995429392742,-115.15,3532.1173555250784,1532.1173555250784,360.0,-2.5,0.0,70.0,-6.191270723175025,0
1789853498.5264993,36.0699866403162,-115.15,3531.4982284527614,1531.4982284527614,360.0,-2.5,0.0,70.0,-6.191270723175025,0
1789853498.6264994,36.070018986704994,-115.15,3530.879101380444,1530.879101380444,360.0,-2.5,0.0,70.0,-6.191270723175025,0
1789853498.7264993,36.07005133309379,-115.15,3530.2599743081264,1530.2599743081264,360.0,-2.5,0.0,70.0,-6.191270723175025,0
1789853498.8264995,36.07008367948257,-115.15,3529.6408472358085,1529.6408472358085,360.0,-2.5,0.0,70.0,-6.191270723175025,0
1789853498.9264994,36.070116025871364,-115.15,3529.021720163491,1529.021720163491,360.0,-2.5,0.0,70.0,-6.191270723175025,0
1789853499.0264993,36.07014837226015,-115.15,3528.4025930911735,1528.4025930911735,360.0,-2.5,0.0,70.0,-6.191270723175025,0
1789853499.1264994,36.07018071864894,-115.15,3527.783466018856,1527.783466018856,360.0,-2.5,0.0,70.0,-6.191270723175025,0
1789853499.2264993,36.07021306503773,-115.15,3527.1643389465385,1527.1643389465385,360.0,-2.5,0.0,70.0,-6.191270723175025,0
1789853499.3264995,36.07024541142652,-115.15,3526.545211874221,1526.545211874221,360.0,-2.5,0.0,70.0,-6.191270723175025,0
1789853499.4264994,36.070277757815305,-115.15,3525.9260848019035,1525.9260848019035,360.0,-2.5,0.0,70.0,-6.191270723175025,0
1789853499.5264993,36.0703101042041,-115.15,3525.3069577295855,1525.3069577295855,360.0,-2.5,0.0,70.0,-6.191270723175025,0
1789853499.6264994,36.07034245059288,-115.15,3524.687830657268,1524.687830657268,360.0,-2.5,0.0,70.0,-6.191270723175025,0
1789853499.7264993,36.070374796981675,-115.15,3524.068703584951,1524.068703584951,360.0,-2.5,0.0,70.0,-6.191270723175025,0
1789853499.8264995,36.07040714337046,-115.15,3523.449576512633,1523.449576512633,360.0,-2.5,0.0,70.0,-6.191270723175025,0
1789853499.9264994,36.07043948975925,-115.15,3522.8304494403155,1522.8304494403155,360.0,-2.5,0.0,70.0,-6.191270723175025,0
1789853500.0264993,36.070471836148045,-115.15,3522.211322367998,1522.211322367998,360.0,-2.5,0.0,70.0,-6.191270723175025,0
1789853500.1264994,36.07050418253683,-115.15,3521.5921952956805,1521.5921952956805,360.0,-2.5,0.0,70.0,-6.191270723175025,0
1789853500.2264993,36.07053652892562,-115.15,3520.973068223363,1520.973068223363,360.0,-2.5,0.0,70.0,-6.191270723175025,0
1789853500.3264995,36.07056887531441,-115.15,3520.3539411510455,1520.3539411510455,360.0,-2.5,0.0,70.0,-6.191270723175025,0
1789853500.4264994,36.0706012217032,-115.15,3519.734814078728,1519.734814078728,360.0,-2.5,0.0,70.0,-6.191270723175025,0
1789853500.5264993,36.070633568091985,-115.15,3519.115687006411,1519.115687006411,360.0,-2.5,0.0,70.0,-6.191270723175025,0
1789853500.6264994,36.07066591448078,-115.15,3518.496559934093,1518.496559934093,360.0,-2.5,0.0,70.0,-6.191270723175025,0
1789853500.7264993,36.07069826086956,-115.15,3517.8774328617765,1517.8774328617765,360.0,-2.5,0.0,70.0,-6.191270723175025,0
1789853500.8264995,36.070730607258355,-115.15,3517.258305789459,1517.258305789459,360.0,-2.5,0.0,70.0,-6.191270723175025,0
1789853500.9264994,36.07076295364714,-115.15,3516.639178717141,1516.639178717141,360.0,-2.5,0.0,70.0,-6.191270723175025,0
1789853501.0264993,36.07079530003593,-115.15,3516.0200516448235,1516.0200516448235,360.0,-2.5,0.0,70.0,-6.191270723175025,0
1789853501.1264994,36.07082764642472,-115.15,3515.400924572506,1515.400924572506,360.0,-2.5,0.0,70.0,-6.191270723175025,0
1789853501.2264993,36.07085999281351,-115.15,3514.781797500188,1514.781797500188,360.0,-2.5,0.0,70.0,-6.191270723175025,0
1789853501.3264995,36.0708923392023,-115.15,3514.162670427871,1514.162670427871,360.0,-2.5,0.0,70.0,-6.191270723175025,0
1789853501.4264994,36.07092468559109,-115.15,3513.5435433555535,1513.5435433555535,360.0,-2.5,0.0,70.0,-6.191270723175025,0
1789853501.5264993,36.07095703197988,-115.15,3512.9244162832356,1512.9244162832356,360.0,-2.5,0.0,70.0,-6.191270723175025,0
1789853501.6264994,36.070989378368665,-115.15,3512.305289210918,1512.305289210918,360.0,-2.5,0.0,70.0,-6.191270723175025,0
1789853501.7264993,36.07102172475746,-115.15,3511.6861621386006,1511.6861621386006,360.0,-2.5,0.0,70.0,-6.191270723175025,0
1789853501.8264995,36.07105407114624,-115.15,3511.067035066283,1511.067035066283,360.0,-2.5,0.0,70.0,-6.191270723175025,0
1789853501.9264994,36.071086417535035,-115.15,3510.4479079939656,1510.4479079939656,360.0,-2.5,0.0,70.0,-6.191270723175025,0
1789853502.0264993,36.07111876392382,-115.15,3509.828780921648,1509.828780921648,360.0,-2.5,0.0,70.0,-6.191270723175025,0
1789853502.1264994,36.07115111031261,-115.15,3509.2096538493306,1509.2096538493306,360.0,-2.5,0.0,70.0,-6.191270723175025,0
1789853502.2264993,36.0711834567014,-115.15,3508.590526777013,1508.590526777013,360.0,-2.5,0.0,70.0,-6.191270723175025,0
1789853502.3264995,36.07121580309019,-115.15,3507.9713997046956,1507.9713997046956,360.0,-2.5,0.0,70.0,-6.191270723175025,0
1789853502.4264994,36.071248149478976,-115.15,3507.352272632378,1507.3522726323781,360.0,-2.5,0.0,70.0,-6.191270723175025,0
1789853502.5264993,36.07128049586777,-115.15,3506.7331455600606,1506.7331455600606,360.0,-2.5,0.0,70.0,-6.191270723175025,0
1789853502.6264994,36.07131284225656,-115.15,3506.114018487743,1506.1140184877431,360.0,-2.5,0.0,70.0,-6.191270723175025,0
1789853502.7264993,36.071345188645346,-115.15,3505.4948914154256,1505.4948914154256,360.0,-2.5,0.0,70.0,-6.191270723175025,0
1789853502.8264995,36.07137753503414,-115.15,3504.875764343108,1504.8757643431081,360.0,-2.5,0.0,70.0,-6.191270723175025,0
1789853502.9264994,36.07140988142292,-115.15,3504.2566372707906,1504.2566372707906,360.0,-2.5,0.0,70.0,-6.191270723175025,0
1789853503.0264993,36.071442227811715,-115.15,3503.6375101984736,1503.6375101984736,360.0,-2.5,0.0,70.0,-6.191270723175025,0
1789853503.1264994,36.0714745742005,-115.15,3503.018383126156,1503.018383126156,360.0,-2.5,0.0,70.0,-6.191270723175025,0
1789853503.2264993,36.07150692058929,-115.15,3502.399256053838,1502.3992560538381,360.0,-2.5,0.0,70.0,-6.191270723175025,0
1789853503.3264995,36.07153926697808,-115.15,3501.7801289815206,1501.7801289815206,360.0,-2.5,0.0,70.0,-6.191270723175025,0
1789853503.4264994,36.07157161336687,-115.15,3501.1610019092036,1501.1610019092036,360.0,-2.5,0.0,70.0,-6.191270723175025,0
1789853503.5264993,36.071603959755656,-115.15,3500.5418748368857,1500.5418748368857,360.0,-2.5,0.0,70.0,-6.191270723175025,0
1789853503.6264994,36.07163630614445,-115.15,3499.922747764568,1499.9227477645682,360.0,-2.5,0.0,70.0,-6.191270723175025,0
1789853503.7264993,36.07166865253323,-115.15,3499.3036206922507,1499.3036206922507,360.0,-2.5,0.0,70.0,-6.191270723175025,0
1789853503.8264995,36.071700998922026,-115.15,3498.684493619933,1498.6844936199332,360.0,-2.5,0.0,70.0,-6.191270723175025,0
1789853503.9264994,36.07173334531082,-115.15,3498.0653665476157,1498.0653665476157,360.0,-2.5,0.0,70.0,-6.191270723175025,0
1789853504.0264993,36.0717656916996,-115.15,3497.446239475298,1497.4462394752982,360.0,-2.5,0.0,70.0,-6.191270723175025,0
1789853504.1264994,36.071798038088396,-115.15,3496.8271124029807,1496.8271124029807,360.0,-2.5,0.0,70.0,-6.191270723175025,0
1789853504.2264993,36.07183038447718,-115.15,3496.207985330663,1496.2079853306632,360.0,-2.5,0.0,70.0,-6.191270723175025,0
1789853504.3264995,36.07186273086597,-115.15,3495.5888582583457,1495.5888582583457,360.0,-2.5,0.0,70.0,-6.191270723175025,0
1789853504.4264994,36.07189507725476,-115.15,3494.969731186028,1494.9697311860282,360.0,-2.5,0.0,70.0,-6.191270723175025,0
1789853504.5264993,36.07192742364355,-115.15,3494.3506041137107,1494.3506041137107,360.0,-2.5,0.0,70.0,-6.191270723175025,0
1789853504.6264994,36.071959770032336,-115.15,3493.731477041393,1493.7314770413932,360.0,-2.5,0.0,70.0,-6.191270723175025,0
1789853504.7264993,36.07199211642113,-115.15,3493.1123499690757,1493.1123499690757,360.0,-2.5,0.0,70.0,-6.191270723175025,0
1789853504.8264995,36.072024462809914,-115.15,3492.493222896758,1492.4932228967582,360.0,-2.5,0.0,70.0,-6.191270723175025,0
1789853504.9264994,36.072056809198706,-115.15,3491.8740958244407,1491.8740958244407,360.0,-2.5,0.0,70.0,-6.191270723175025,0
1789853505.0264993,36.0720891555875,-115.15,3491.254968752123,1491.2549687521232,360.0,-2.5,0.0,70.0,-6.191270723175025,0
1789853505.1264994,36.072121501976284,-115.15,3490.6358416798057,1490.6358416798057,360.0,-2.5,0.0,70.0,-6.191270723175025,0
1789853505.2264993,36.072153848365076,-115.15,3490.016714607488,1490.0167146074882,360.0,-2.5,0.0,70.0,-6.191270723175025,0
1789853505.3264995,36.07218619475386,-115.15,3489.3975875351707,1489.3975875351707,360.0,-2.5,0.0,70.0,-6.191270723175025,0
1789853505.4264994,36.072218541142654,-115.15,3488.778460462853,1488.7784604628532,360.0,-2.5,0.0,70.0,-6.191270723175025,0
1789853505.5264993,36.07225088753144,-115.15,3488.1593333905357,1488.1593333905357,360.0,-2.5,0.0,70.0,-6.191270723175025,0
1789853505.6264994,36.07228323392023,-115.15,3487.540206318218,1487.5402063182182,360.0,-2.5,0.0,70.0,-6.191270723175025,0
1789853505.7264993,36.07231558030902,-115.15,3486.9210792459007,1486.9210792459007,360.0,-2.5,0.0,70.0,-6.191270723175025,0
1789853505.8264995,36.07234792669781,-115.15,3486.3019521735832,1486.3019521735832,360.0,-2.5,0.0,70.0,-6.191270723175025,0
1789853505.9264994,36.072380273086594,-115.15,3485.6828251012657,1485.6828251012657,360.0,-2.5,0.0,70.0,-6.191270723175025,0
1789853506.0264993,36.07241261947539,-115.15,3485.0636980289482,1485.0636980289482,360.0,-2.5,0.0,70.0,-6.191270723175025,0
1789853506.1264994,36.07244496586417,-115.15,3484.4445709566307,1484.4445709566307,360.0,-2.5,0.0,70.0,-6.191270723175025,0
1789853506.2264993,36.072477312252964,-115.15,3483.8254438843132,1483.8254438843132,360.0,-2.5,0.0,70.0,-6.191270723175025,0
1789853506.3264995,36.072509658641756,-115.15,3483.2063168119957,1483.2063168119957,360.0,-2.5,0.0,70.0,-6.191270723175025,0
1789853506.4264994,36.07254200503054,-115.15,3482.5871897396783,1482.5871897396783,360.0,-2.5,0.0,70.0,-6.191270723175025,0
1789853506.5264993,36.072574351419334,-115.15,3481.9680626673608,1481.9680626673608,360.0,-2.5,0.0,70.0,-6.191270723175025,0
1789853506.6264994,36.07260669780812,-115.15,3481.3489355950433,1481.3489355950433,360.0,-2.5,0.0,70.0,-6.191270723175025,0
1789853506.7264993,36.07263904419691,-115.15,3480.7298085227258,1480.7298085227258,360.0,-2.5,0.0,70.0,-6.191270723175025,0
1789853506.8264995,36.0726713905857,-115.15,3480.1106814504083,1480.1106814504083,360.0,-2.5,0.0,70.0,-6.191270723175025,0
1789853506.9264994,36.07270373697449,-115.15,3479.4915543780908,1479.4915543780908,360.0,-2.5,0.0,70.0,-6.191270723175025,0
1789853507.0264993,36.072736083363274,-115.15,3478.8724273057733,1478.8724273057733,360.0,-2.5,0.0,70.0,-6.191270723175025,0
1789853507.1264994,36.07276842975207,-115.15,3478.253300233456,1478.2533002334558,360.0,-2.5,0.0,70.0,-6.191270723175025,0
1789853507.2264993,36.07280077614085,-115.15,3477.6341731611383,1477.6341731611383,360.0,-2.5,0.0,70.0,-6.191270723175025,0
1789853507.3264995,36.072833122529644,-115.15,3477.015046088821,1477.0150460888208,360.0,-2.5,0.0,70.0,-6.191270723175025,0
1789853507.4264994,36.07286546891843,-115.15,3476.3959190165033,1476.3959190165033,360.0,-2.5,0.0,70.0,-6.191270723175025,0
1789853507.5264993,36.07289781530722,-115.15,3475.776791944186,1475.7767919441858,360.0,-2.5,0.0,70.0,-6.191270723175025,0
1789853507.6264994,36.072930161696014,-115.15,3475.1576648718683,1475.1576648718683,360.0,-2.5,0.0,70.0,-6.191270723175025,0
1789853507.7264993,36.0729625080848,-115.15,3474.538537799551,1474.5385377995508,360.0,-2.5,0.0,70.0,-6.191270723175025,0
1789853507.8264995,36.07299485447359,-115.15,3473.9194107272333,1473.9194107272333,360.0,-2.5,0.0,70.0,-6.191270723175025,0
1789853507.9264994,36.07302720086238,-115.15,3473.300283654916,1473.3002836549158,360.0,-2.5,0.0,70.0,-6.191270723175025,0
1789853508.0264993,36.07305954725117,-115.15,3472.6811565825983,1472.6811565825983,360.0,-2.5,0.0,70.0,-6.191270723175025,0
1789853508.1264994,36.073091893639955,-115.15,3472.062029510281,1472.0620295102808,360.0,-2.5,0.0,70.0,-6.191270723175025,0
1789853508.2264993,36.07312424002875,-115.15,3471.4429024379633,1471.4429024379633,360.0,-2.5,0.0,70.0,-6.191270723175025,0
1789853508.3264995,36.07315658641753,-115.15,3470.823775365646,1470.8237753656458,360.0,-2.5,0.0,70.0,-6.191270723175025,0
1789853508.4264994,36.073188932806325,-115.15,3470.2046482933283,1470.2046482933283,360.0,-2.5,0.0,70.0,-6.191270723175025,0
1789853508.5264993,36.07322127919511,-115.15,3469.585521221011,1469.5855212210108,360.0,-2.5,0.0,70.0,-6.191270723175025,0
1789853508.6264994,36.0732536255839,-115.15,3468.9663941486933,1468.9663941486933,360.0,-2.5,0.0,70.0,-6.191270723175025,0
1789853508.7264993,36.07328597197269,-115.15,3468.347267076376,1468.3472670763758,360.0,-2.5,0.0,70.0,-6.191270723175025,0
1789853508.8264995,36.07331831836148,-115.15,3467.7281400040583,1467.7281400040583,360.0,-2.5,0.0,70.0,-6.191270723175025,0
1789853508.9264994,36.07335066475027,-115.15,3467.1090129317404,1467.1090129317404,360.0,-2.5,0.0,70.0,-6.191270723175025,0
1789853509.0264993,36.07338301113906,-115.15,3466.4898858594233,1466.4898858594233,360.0,-2.5,0.0,70.0,-6.191270723175025,0
1789853509.1264994,36.07341535752785,-115.15,3465.8707587871054,1465.8707587871054,360.0,-2.5,0.0,70.0,-6.191270723175025,0
1789853509.2264993,36.073447703916635,-115.15,3465.2516317147883,1465.2516317147883,360.0,-2.5,0.0,70.0,-6.191270723175025,0
1789853509.3264995,36.07348005030543,-115.15,3464.632504642471,1464.6325046424708,360.0,-2.5,0.0,70.0,-6.191270723175025,0
1789853509.4264994,36.07351239669421,-115.15,3464.0133775701534,1464.0133775701534,360.0,-2.5,0.0,70.0,-6.191270723175025,0
1789853509.5264993,36.073544743083005,-115.15,3463.394250497836,1463.3942504978359,360.0,-2.5,0.0,70.0,-6.191270723175025,0
1789853509.6264994,36.07357708947179,-115.15,3462.7751234255184,1462.7751234255184,360.0,-2.5,0.0,70.0,-6.191270723175025,0
1789853509.7264993,36.07360943586058,-115.15,3462.155996353201,1462.1559963532009,360.0,-2.5,0.0,70.0,-6.191270723175025,0
1789853509.8264995,36.07364178224937,-115.15,3461.5368692808834,1461.5368692808834,360.0,-2.5,0.0,70.0,-6.191270723175025,0
1789853509.9264994,36.07367412863816,-115.15,3460.917742208566,1460.9177422085659,360.0,-2.5,0.0,70.0,-6.191270723175025,0
1789853510.0264993,36.073706475026945,-115.15,3460.2986151362484,1460.2986151362484,360.0,-2.5,0.0,70.0,-6.191270723175025,0
1789853510.1264994,36.07373882141574,-115.15,3459.679488063931,1459.6794880639309,360.0,-2.5,0.0,70.0,-6.191270723175025,0
1789853510.2264993,36.07377116780453,-115.15,3459.0603609916134,1459.0603609916134,360.0,-2.5,0.0,70.0,-6.191270723175025,0
1789853510.3264995,36.073803514193315,-115.15,3458.441233919296,1458.4412339192959,360.0,-2.5,0.0,70.0,-6.191270723175025,0
1789853510.4264994,36.07383586058211,-115.15,3457.8221068469784,1457.8221068469784,360.0,-2.5,0.0,70.0,-6.191270723175025,0
1789853510.5264993,36.07386820697089,-115.15,3457.202979774661,1457.202979774661,360.0,-2.5,0.0,70.0,-6.191270723175025,0
1789853510.6264994,36.073900553359685,-115.15,3456.5838527023434,1456.5838527023434,360.0,-2.5,0.0,70.0,-6.191270723175025,0
1789853510.7264993,36.07393289974847,-115.15,3455.964725630026,1455.964725630026,360.0,-2.5,0.0,70.0,-6.191270723175025,0
1789853510.8264995,36.07396524613726,-115.15,3455.3455985577084,1455.3455985577084,360.0,-2.5,0.0,70.0,-6.191270723175025,0
1789853510.9264994,36.07399759252605,-115.15,3454.7264714853904,1454.7264714853904,360.0,-2.5,0.0,70.0,-6.191270723175025,0
1789853511.0264993,36.07402993891484,-115.15,3454.107344413073,1454.107344413073,360.0,-2.5,0.0,70.0,-6.191270723175025,0
1789853511.1264994,36.074062285303626,-115.15,3453.4882173407555,1453.4882173407555,360.0,-2.5,0.0,70.0,-6.191270723175025,0
1789853511.2264993,36.07409463169242,-115.15,3452.869090268438,1452.869090268438,360.0,-2.5,0.0,70.0,-6.191270723175025,0
1789853511.3264995,36.07412697808121,-115.15,3452.2499631961205,1452.2499631961205,360.0,-2.5,0.0,70.0,-6.191270723175025,0
1789853511.4264994,36.074159324469996,-115.15,3451.6308361238034,1451.6308361238034,360.0,-2.5,0.0,70.0,-6.191270723175025,0
1789853511.5264993,36.07419167085879,-115.15,3451.011709051486,1451.011709051486,360.0,-2.5,0.0,70.0,-6.191270723175025,0
1789853511.6264994,36.07422401724757,-115.15,3450.3925819791684,1450.3925819791684,360.0,-2.5,0.0,70.0,-6.191270723175025,0
1789853511.7264993,36.074256363636366,-115.15,3449.7734549068505,1449.7734549068505,360.0,-2.5,0.0,70.0,-6.191270723175025,0
1789853511.8264995,36.07428871002515,-115.15,3449.154327834533,1449.154327834533,360.0,-2.5,0.0,70.0,-6.191270723175025,0
1789853511.9264994,36.07432105641394,-115.15,3448.535200762216,1448.535200762216,360.0,-2.5,0.0,70.0,-6.191270723175025,0
1789853512.0264993,36.07435340280273,-115.15,3447.9160736898984,1447.9160736898984,360.0,-2.5,0.0,70.0,-6.191270723175025,0
1789853512.1264994,36.07438574919152,-115.15,3447.296946617581,1447.296946617581,360.0,-2.5,0.0,70.0,-6.191270723175025,0
1789853512.2264993,36.074418095580306,-115.15,3446.6778195452634,1446.6778195452634,360.0,-2.5,0.0,70.0,-6.191270723175025,0
1789853512.3264995,36.0744504419691,-115.15,3446.058692472946,1446.058692472946,360.0,-2.5,0.0,70.0,-6.191270723175025,0
1789853512.4264994,36.074482788357884,-115.15,3445.4395654006285,1445.4395654006285,360.0,-2.5,0.0,70.0,-6.191270723175025,0
1789853512.5264993,36.074515134746676,-115.15,3444.820438328311,1444.820438328311,360.0,-2.5,0.0,70.0,-6.191270723175025,0
1789853512.6264994,36.07454748113547,-115.15,3444.201311255993,1444.201311255993,360.0,-2.5,0.0,70.0,-6.191270723175025,0
1789853512.7264993,36.07457982752425,-115.15,3443.5821841836755,1443.5821841836755,360.0,-2.5,0.0,70.0,-6.191270723175025,0
1789853512.8264995,36.074612173913046,-115.15,3442.9630571113585,1442.9630571113585,360.0,-2.5,0.0,70.0,-6.191270723175025,0
1789853512.9264994,36.07464452030183,-115.15,3442.3439300390405,1442.3439300390405,360.0,-2.5,0.0,70.0,-6.191270723175025,0
1789853513.0264993,36.07467686669062,-115.15,3441.724802966723,1441.724802966723,360.0,-2.5,0.0,70.0,-6.191270723175025,0
1789853513.1264994,36.07470921307941,-115.15,3441.1056758944055,1441.1056758944055,360.0,-2.5,0.0,70.0,-6.191270723175025,0
1789853513.2264993,36.0747415594682,-115.15,3440.4865488220876,1440.4865488220876,360.0,-2.5,0.0,70.0,-6.191270723175025,0
1789853513.3264995,36.074773905856986,-115.15,3439.86742174977,1439.86742174977,360.0,-2.5,0.0,70.0,-6.191270723175025,0
1789853513.4264994,36.07480625224578,-115.15,3439.248294677453,1439.248294677453,360.0,-2.5,0.0,70.0,-6.191270723175025,0
1789853513.5264993,36.074838598634564,-115.15,3438.629167605135,1438.629167605135,360.0,-2.5,0.0,70.0,-6.191270723175025,0
1789853513.6264994,36.074870945023356,-115.15,3438.0100405328176,1438.0100405328176,360.0,-2.5,0.0,70.0,-6.191270723175025,0
1789853513.7264993,36.07490329141214,-115.15,3437.3909134605005,1437.3909134605005,360.0,-2.5,0.0,70.0,-6.191270723175025,0
1789853513.8264995,36.074935637800934,-115.15,3436.771786388183,1436.771786388183,360.0,-2.5,0.0,70.0,-6.191270723175025,0
1789853513.9264994,36.074967984189726,-115.15,3436.1526593158655,1436.1526593158655,360.0,-2.5,0.0,70.0,-6.191270723175025,0
1789853514.0264993,36.07500033057851,-115.15,3435.533532243548,1435.533532243548,360.0,-2.5,0.0,70.0,-6.191270723175025,0
1789853514.1264994,36.075032676967304,-115.15,3434.914405171231,1434.914405171231,360.0,-2.5,0.0,70.0,-6.191270723175025,0
1789853514.2264993,36.07506502335609,-115.15,3434.2952780989135,1434.2952780989135,360.0,-2.5,0.0,70.0,-6.191270723175025,0
1789853514.3264995,36.07509736974488,-115.15,3433.6761510265956,1433.6761510265956,360.0,-2.5,0.0,70.0,-6.191270723175025,0
1789853514.4264994,36.07512971613367,-115.15,3433.0570239542785,1433.0570239542785,360.0,-2.5,0.0,70.0,-6.191270723175025,0
1789853514.5264993,36.07516206252246,-115.15,3432.437896881961,1432.437896881961,360.0,-2.5,0.0,70.0,-6.191270723175025,0
1789853514.6264994,36.075194408911244,-115.15,3431.818769809643,1431.818769809643,360.0,-2.5,0.0,70.0,-6.191270723175025,0
1789853514.7264993,36.07522675530004,-115.15,3431.1996427373256,1431.1996427373256,360.0,-2.5,0.0,70.0,-6.191270723175025,0
1789853514.8264995,36.07525910168882,-115.15,3430.580515665008,1430.580515665008,360.0,-2.5,0.0,70.0,-6.191270723175025,0
1789853514.9264994,36.075291448077614,-115.15,3429.96138859269,1429.9613885926901,360.0,-2.5,0.0,70.0,-6.191270723175025,0
1789853515.0264993,36.0753237944664,-115.15,3429.342261520373,1429.342261520373,360.0,-2.5,0.0,70.0,-6.191270723175025,0
1789853515.1264994,36.07535614085519,-115.15,3428.7231344480556,1428.7231344480556,360.0,-2.5,0.0,70.0,-6.191270723175025,0
1789853515.2264993,36.075388487243984,-115.15,3428.1040073757376,1428.1040073757376,360.0,-2.5,0.0,70.0,-6.191270723175025,0
1789853515.3264995,36.07542083363277,-115.15,3427.48488030342,1427.4848803034201,360.0,-2.5,0.0,70.0,-6.191270723175025,0
1789853515.4264994,36.07545318002156,-115.15,3426.8657532311026,1426.8657532311026,360.0,-2.5,0.0,70.0,-6.191270723175025,0
1789853515.5264993,36.07548552641035,-115.15,3426.246626158785,1426.2466261587851,360.0,-2.5,0.0,70.0,-6.191270723175025,0
1789853515.6264994,36.07551787279914,-115.15,3425.6274990864677,1425.6274990864677,360.0,-2.5,0.0,70.0,-6.191270723175025,0
1789853515.7264993,36.075550219187924,-115.15,3425.00837201415,1425.0083720141502,360.0,-2.5,0.0,70.0,-6.191270723175025,0
1789853515.8264995,36.07558256557672,-115.15,3424.3892449418327,1424.3892449418327,360.0,-2.5,0.0,70.0,-6.191270723175025,0
1789853515.9264994,36.0756149119655,-115.15,3423.7701178695156,1423.7701178695156,360.0,-2.5,0.0,70.0,-6.191270723175025,0
1789853516.0264993,36.075647258354294,-115.15,3423.150990797198,1423.1509907971981,360.0,-2.5,0.0,70.0,-6.191270723175025,0
1789853516.1264994,36.07567960474308,-115.15,3422.53186372488,1422.5318637248802,360.0,-2.5,0.0,70.0,-6.191270723175025,0
1789853516.2264993,36.07571195113187,-115.15,3421.9127366525627,1421.9127366525627,360.0,-2.5,0.0,70.0,-6.191270723175025,0
1789853516.3264995,36.07574429752066,-115.15,3421.2936095802456,1421.2936095802456,360.0,-2.5,0.0,70.0,-6.191270723175025,0
1789853516.4264994,36.07577664390945,-115.15,3420.674482507928,1420.6744825079281,360.0,-2.5,0.0,70.0,-6.191270723175025,0
1789853516.5264993,36.07580899029824,-115.15,3420.0553554356106,1420.0553554356106,360.0,-2.5,0.0,70.0,-6.191270723175025,0
1789853516.6264994,36.07584133668703,-115.15,3419.436228363293,1419.4362283632931,360.0,-2.5,0.0,70.0,-6.191270723175025,0
1789853516.7264993,36.07587368307582,-115.15,3418.8171012909756,1418.8171012909756,360.0,-2.5,0.0,70.0,-6.191270723175025,0
1789853516.8264995,36.075906029464605,-115.15,3418.197974218658,1418.1979742186581,360.0,-2.5,0.0,70.0,-6.191270723175025,0
1789853516.9264994,36.0759383758534,-115.15,3417.57884714634,1417.5788471463402,360.0,-2.5,0.0,70.0,-6.191270723175025,0
1789853517.0264993,36.07597072224218,-115.15,3416.9597200740227,1416.9597200740227,360.0,-2.5,0.0,70.0,-6.191270723175025,0
1789853517.1264994,36.076003068630975,-115.15,3416.340593001705,1416.3405930017052,360.0,-2.5,0.0,70.0,-6.191270723175025,0
1789853517.2264993,36.07603541501976,-115.15,3415.7214659293877,1415.7214659293877,360.0,-2.5,0.0,70.0,-6.191270723175025,0
1789853517.3264995,36.07606776140855,-115.15,3415.10233885707,1415.1023388570702,360.0,-2.5,0.0,70.0,-6.191270723175025,0
1789853517.4264994,36.07610010779734,-115.15,3414.4832117847527,1414.4832117847527,360.0,-2.5,0.0,70.0,-6.191270723175025,0
1789853517.5264993,36.07613245418613,-115.15,3413.864084712435,1413.8640847124352,360.0,-2.5,0.0,70.0,-6.191270723175025,0
1789853517.6264994,36.076164800574915,-115.15,3413.2449576401177,1413.2449576401177,360.0,-2.5,0.0,70.0,-6.191270723175025,0
1789853517.7264993,36.07619714696371,-115.15,3412.6258305678,1412.6258305678002,360.0,-2.5,0.0,70.0,-6.191270723175025,0
1789853517.8264995,36.0762294933525,-115.15,3412.0067034954827,1412.0067034954827,360.0,-2.5,0.0,70.0,-6.191270723175025,0
